,store_id,store_name,tel,address,latitude,longitude,category,store_image,price
915,28935,고수찜닭,02-959-9982,서울특별시 동대문구 이문동 296-28,37.596361,127.062044,찜닭|누룽지,https://img.siksinhot.com/place/1358811483643790.jpg?w=280&h=224&c=Y,15000.0
916,28938,고수타코,0507-1364-1125,서울시 영등포구 여의도동 17 102동 107호,37.525704,126.918742,타코|멕시칸요리,https://img.siksinhot.com/place/1469168520888013.jpg?w=280&h=224&c=Y,
917,28948,고수포차,010-8881-3223,서울특별시 마포구 상수동 324-1,37.54757100000001,126.92190500000001,포차|술집,https://img.siksinhot.com/place/1493817234261881.PNG?w=280&h=224&c=Y,
918,28951,고쉬멍,02-2244-4747,서울특별시 마포구 서교동 398-1,37.549703,126.919445,닭갈비|부대찌개,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA5MTJfMTA1%2FMDAxNTM2NjkxNzA4OTE5.n70d8g9BHg9TT5oNdw9tvR1v6Ar3XdVaHS4Bd6Z97JAg.kD8JeuXMue6ibH67htToVrp8Oo0GxXeKuar1jYLXBIkg.PNG.jungjinkim97%2F%25C8%25AB%25B4%25EB_%25B4%25DF%25B0%25A5%25BA%25F1_%25B0%25ED%25BD%25AC%25B8%25DB1.PNG&type=b400,
919,28957,고스마,02-737-0682,서울특별시 종로구 누상동 29-3,37.580706,126.965896,이탈리안레스토랑|레스토랑,https://img.siksinhot.com/place/1516068936451877.jpg?w=280&h=224&c=Y,18000.0
920,29002,고심,,서울특별시 마포구 서교동 345-27,37.5544,126.923,디저트,https://img.siksinhot.com/place/1571988210124179.jpg?w=280&h=224&c=Y,1900.0
921,29006,고쌈냉면,02-313-9392,서울시 서대문구 대현동 110-1,37.558887,126.9419,냉면|냉면집,https://img.siksinhot.com/place/1464239517714929.png?w=280&h=224&c=Y,6900.0
922,29026,고씨네,02-817-2134,서울특별시 동작구 흑석동 190-26,37.507258,126.95881999999999,카레|카레우동,https://img.siksinhot.com/place/1562828534966576.jpg?w=280&h=224&c=Y,9000.0
923,29086,고암 식당,02-796-1813,서울특별시 용산구 이태원동 123-3,37.534976,126.99498999999999,부대찌개|밥집,https://img.siksinhot.com/place/1525325548514006.jpg?w=280&h=224&c=Y,14000.0
924,29092,고앤고,02-882-8492,서울특별시 관악구 봉천동 959-2 1층,37.485151,126.93568300000001,생삼겹|삼겹살,https://img.siksinhot.com/place/1412060492491405.jpg?w=280&h=224&c=Y,12000.0
925,29100,고야,02-322-5307,서울특별시 마포구 연남동 384-8,37.56205900000001,126.926354,bar|카페,https://img.siksinhot.com/place/1351575510088158.jpg?w=280&h=224&c=Y,9900.0
926,29123,고양이놀이터,02-3789-2207,서울특별시 중구 충무로2가 66-4,37.561949,126.985459,고양이카페|카페,https://img.siksinhot.com/place/1378201026699908.JPG?w=280&h=224&c=Y,10000.0
927,29129,고양이다락방,02-3481-3123,서울시 서초구 서초동 1317-11 (누드존빌딩 401호),37.49855,127.0262,고양이카페|이색카페,https://img.siksinhot.com/place/1378271537532009.jpg?w=280&h=224&c=Y,10000.0
928,29135,고양이똥,02-6013-1281,서울특별시 강서구 등촌동 647-62,37.552035,126.86464199999999,브런치카페|카페,https://img.siksinhot.com/place/1377525580029362.jpg?w=280&h=224&c=Y,13000.0
929,29136,고양이똥 3,02-2694-0285,서울특별시 강서구 등촌동 655,37.552676,126.853936,커피|카페,https://img.siksinhot.com/place/1462847116982685.png?w=280&h=224&c=Y,4500.0
930,29137,고양이똥2,02-3662-1281,서울특별시 강서구 등촌1동 636-3,37.556427,126.861,티라미수|카페,https://img.siksinhot.com/place/1526224896693378.jpg?w=280&h=224&c=Y,6500.0
931,29139,고양이랑,02-2202-8199,서울특별시 송파구 송파동 9-9,37.508961,127.105901,고양이카페|카페,https://img.siksinhot.com/place/1462847116982685.png?w=280&h=224&c=Y,10000.0
932,29148,고양이부엌,02-971-5771,서울특별시 중랑구 묵동 170-1,37.613858,127.07756100000002,즉석떡볶이|떡볶이,https://img.siksinhot.com/place/1376559450924509.jpg?w=280&h=224&c=Y,8500.0
933,29183,고에몬,02-789-9852,서울특별시 마포구 동교동 190-1,37.558187,126.926107,수플레|파스타,https://img.siksinhot.com/place/1480048266755622.jpeg?w=280&h=224&c=Y,13000.0
934,29196,고엔,02-766-5042,서울특별시 종로구 명륜2가 8-30,37.584522,126.999439,이자카야|술집,https://img.siksinhot.com/place/1516268103541792.jpg?w=280&h=224&c=Y,16900.0
935,29218,고오기,02-454-1666,서울특별시 광진구 중곡동 115-3,37.5535,127.089,숙성삼겹살|고기집,https://img.siksinhot.com/place/1538633792585857.jpg?w=280&h=224&c=Y,14000.0
936,29240,고요남,02-322-3935,서울특별시 마포구 서교동 363-22,37.551178,126.92227199999999,한우육회초밥|육회,https://img.siksinhot.com/place/1496786016150570.jpg?w=280&h=224&c=Y,14000.0
937,29281,고우,02-794-7088,서울특별시 용산구 이태원동 119-17,37.534878000000006,126.992782,이자카야|꼬치구이,https://img.siksinhot.com/place/1480040146948462.jpg?w=280&h=224&c=Y,3500.0
938,29283,고우곱창,02-922-7546,서울특별시 성북구 삼선동5가 410,37.5893,127.017,소곱창|곱창,https://img.siksinhot.com/place/1524914707010429.jpg?w=280&h=224&c=Y,20000.0
939,29311,고운님,02-562-9292,서울특별시 강남구 대치동 894-5,37.504339,127.05587,남도음식|갑오징어,https://img.siksinhot.com/place/1503547559933765.jpg?w=280&h=224&c=Y,8000.0
940,29384,고을래,02-599-4242,서울특별시 동작구 사당동 139-71,37.487106,126.98123500000001,흑돼지|멜젓,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160812_176%2Fdddzhen_1471012318529PYSve_JPEG%2F%25B0%25ED%25C0%25BB%25B7%25A1%25C1%25A6%25C1%25D6%25C8%25E6%25B5%25C5%25C1%25F62.jpg&type=b400,
941,29441,고이다,02-6012-9225,서울특별시 강서구 마곡동 774-9,37.5601,126.832,한식,https://img.siksinhot.com/place/1538633792585857.jpg?w=280&h=224&c=Y,26900.0
942,29448,고이와,02-3673-1977,서울특별시 종로구 연건동 195-15,37.575107,127.00164699999999,퓨전일식|연어덮밥,https://img.siksinhot.com/place/1518933835436204.jpg?w=280&h=224&c=Y,10000.0
943,29450,고이짱돈카츠,02-714-2253,서울특별시 마포구 신수동 81-46,37.551228,126.937505,,https://img.siksinhot.com/place/1568872248670642.jpg?w=280&h=224&c=Y,8500.0
944,29498,고잉메리,02-723-9011,서울특별시 종로구 서린동 70,37.569846999999996,126.98111000000002,분식,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20110403_56%2Fsunhan48_13018382123466sDXi_JPEG%2Fdd_00003.jpg&type=b400,
945,29522,고전 한방 삼계탕,02-930-7807,서울시 노원구 상계2동 323-16,37.655694,127.06540700000001,삼계탕|한방삼계탕,https://img.siksinhot.com/place/1495600916581028.jpg?w=280&h=224&c=Y,14000.0
946,29596,고집,02-2215-9200,서울특별시 강동구 길동 415-18,37.536215999999996,127.13688,숯불구이전문|삼겹살,https://img.siksinhot.com/place/1534224642004449.jpg?w=280&h=224&c=Y,38000.0
947,29627,고집불통 강곱창,02-2208-6673,서울특별시 노원구 상계동 341-8,37.656164000000004,127.064617,데리야끼|곱창,https://img.siksinhot.com/place/1455260163160338.JPEG?w=280&h=224&c=Y,9000.0
948,29697,고찌소,02-533-0071,서울특별시 서초구 방배본동 793-19,37.492543,126.98926999999999,돈까스|모밀,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160203_57%2Fyevo43kr_14544716865221rccx_JPEG%2F%25B0%25ED%25C2%25EE%25BC%25D2_%25B5%25B7%25B1%25EE%25BD%25BA_%25B9%25E6%25B9%25E8%25B5%25BF_%25B9%25E6%25B9%25E8_%25B9%25E6%25B9%25E8%25C1%25A1_%25C0%25CC%25BC%25F6%25BF%25AA_%25C3%25D1%25BD%25C5%25B4%25EB%25C0%25D4%25B1%25B8_%25C8%25F7%25B7%25B9%25B1%25EE%25BD%25BA_%25B7%25CE%25BD%25BA%25B1%25EE%25BD%25BA_%25BB%25FD%25BC%25B1%25B1%25EE%25BD%25BA_%25BC%25D2%25BD%25BA_%25BD%25E6%25B3%25D7%25C0%25CF.JPG&type=b400,9000.0
949,29722,고창복의낙지세상,02-886-4242,서울특별시 관악구 봉천동 931-4,37.482712,126.94191000000001,낙지|낙지덮밥,https://img.siksinhot.com/place/1511885956673032.jpg?w=280&h=224&c=Y,13000.0
950,29745,고창집,02-766-4263,서울특별시 종로구 돈의동 7,37.572975,126.991049,갈매기살|포장마차,https://img.siksinhot.com/place/1463038504690057.jpg?w=280&h=224&c=Y,16000.0
951,29749,고창풍천민물장어,02-553-9291,서울특별시 강남구 역삼동 785-13,37.494408,127.046272,풍천민물장어|장어,https://img.siksinhot.com/place/1489209898915981.jpg?w=280&h=224&c=Y,85000.0
952,29829,고추장구이,02-473-8291,서울특별시 강동구 천호동 291-33,37.547976,127.13228600000001,고추장삼겹살|된장찌개,https://img.siksinhot.com/place/1485247916913074.jpg?w=280&h=224&c=Y,7000.0
953,29859,고칸,02-497-0203,서울특별시 광진구 화양동 5-21,37.54266,127.071047,덮밥|연어덮밥,https://img.siksinhot.com/place/1474729057222939.jpg?w=280&h=224&c=Y,
954,29861,고커피,010-9984-0512,서울특별시 동작구 상도동 211-59,37.498379,126.94488999999999,카페,https://img.siksinhot.com/place/1569396462354951.jpg?w=280&h=224&c=Y,
955,29869,고쿠로,02-2201-5333,서울특별시 광진구 중곡동 115-1,37.553561,127.08970900000001,와규|라멘,https://img.siksinhot.com/place/1519828852262386.jpg?w=280&h=224&c=Y,58900.0
956,29884,고토히라우동,02-333-4885,서울특별시 마포구 서교동 327-20,37.555088,126.929222,우동|해물우동,https://img.siksinhot.com/place/1496200155449489.jpg?w=280&h=224&c=Y,8500.0
957,29890,고티,02-465-6566,서울특별시 광진구 자양동 1-3,37.539911,127.06992199999999,맥주,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNjExMDhfOTAg%2FMDAxNDc4NTgwNzQ4NTI5.suU_wFGJCT2xVd7l7xymelKOVty218bJf0FWjHAmLkwg.gXy3E4jKPwTpSzpOA4L061IA4oskrPakCgnLLo9ldJgg.PNG.shgames%2F%25B9%25E8%25C6%25AE%25B8%25C7.png&type=b400,
958,29893,고파,02-6339-2931,서울특별시 마포구 동교동 149-2,37.560641,126.92463500000001,이태리|술집,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEwMzBfMjI0%2FMDAxNTQwODk3NzE3MjQ0.6Yi2C4guoTDIGV83J-jBHx2m2k3As5rLIhnzwGeyD74g.v_LpKb-WACBy5fRFhvi76rW4oGKy2-lj_6fardY1fckg.JPEG.kjs0991%2F%25B9%25E8%25B0%25ED%25C6%25C4%25BE%25DB_%25C1%25D6%25BF%25E4%25C8%25AD%25B8%25E92.jpg&type=b400,12500.0
959,29909,고품콩,02-2605-7217,서울특별시 성북구 안암동5가 104-271,37.583793,127.030123,콩나물|고깃집,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODExMzBfNTkg%2FMDAxNTQzNTYyMjg3MjMw.6AdkHn8XNIL0EM1U3suclKIK9YLwEp3KcalupqIra80g.JNQjf1VPQ76FR1SnJXGi3S1WFqAfii6Qrrg0_n7PrpUg.JPEG.kupride%2F%25B0%25ED%25B4%25EB%25BB%25E7%25B6%25FB%25B0%25A1%25B0%25D4_%25B0%25ED%25C7%25B0%25C4%25E1_%25C7%25A5%25C1%25F6_0001.jpg&type=b400,13000.0
960,29933,고향,02-743-9191,서울특별시 종로구,37.5726,126.999974,갈비탕|만두전골,https://img.siksinhot.com/place/1491043237367973.jpg?w=280&h=224&c=Y,8000.0
961,29951,고향 숯불 족발,02-444-4070,서울시 광진구 자양1동 613-22,37.534453000000006,127.078235,족발|숯불족발,https://img.siksinhot.com/place/1374713574202363.png?w=280&h=224&c=Y,42000.0
962,30038,고향닭도리탕,02-2647-9153,서울특별시 양천구 신정1동 1029-34,37.520443,126.854005,곱창전골|닭도리탕,https://img.siksinhot.com/place/1352350651183530.JPG?w=280&h=224&c=Y,18000.0
963,30125,고향막창구이,02-3664-3984,서울특별시 강서구 가양2동 1479-7,37.56390800000001,126.851348,막창구이|막창,https://img.siksinhot.com/place/1526764578505155.jpg?w=280&h=224&c=Y,15000.0
964,30180,고향메기매운탕,02-442-7474,서울특별시 강동구 암사동 461-3,37.554101,127.13028,,https://img.siksinhot.com/place/1515135457834077.jpg?w=280&h=224&c=Y,
965,30215,고향밥집,02-433-0588,서울시 중랑구 상봉동 101,37.596484999999994,127.08753600000001,백반|순두부찌개,https://img.siksinhot.com/place/1448523267167532.png?w=280&h=224&c=Y,6000.0
966,30247,고향분식,02-735-1383,서울특별시 종로구 관철동 19-4,37.569259,126.985583,김치볶음밥,https://img.siksinhot.com/place/1543206492013352.jpg?w=280&h=224&c=Y,4500.0
967,30279,고향산천,02-462-8247,서울특별시 광진구 화양동 112-12,37.546946999999996,127.073052,숯불닭갈비|닭갈비,https://img.siksinhot.com/place/1476366049602480.jpg?w=280&h=224&c=Y,11000.0
968,30334,고향삼합,02-422-3838,서울특별시 송파구 방이1동 206-7,37.509582,127.12523799999998,홍어삼합|홍어,https://img.siksinhot.com/place/1544762143978287.jpg?w=280&h=224&c=Y,100000.0
969,30430,고향순대국,02-424-1565,서울특별시 송파구 잠실동 195-1 남미빌딩,37.510092,127.079495,순대국,https://img.siksinhot.com/place/1358521699588309.JPG?w=280&h=224&c=Y,6000.0
970,30483,고향식당,02-999-0670,서울특별시 강북구 번동 433-5,37.635131,127.032234,,https://img.siksinhot.com/place/1500086364882359.PNG?w=280&h=224&c=Y,
971,30636,고향양꼬치,02-498-3618,서울특별시 광진구 자양동 4-20,37.538247,127.06821399999998,양꼬치|온면,https://img.siksinhot.com/place/1485855130553013.jpg?w=280&h=224&c=Y,13000.0
972,30700,고향의맛,02-599-1443,서울특별시 서초구 반포동 19-4,37.506008,127.006588,,https://img.siksinhot.com/place/1548650456213159.jpg?w=280&h=224&c=Y,
973,30821,고향집,02-452-0004,서울시 광진구 구의동 252-88,37.538211,127.08443600000001,쭈꾸미|생태찌개,https://img.siksinhot.com/place/1548650456213159.jpg?w=280&h=224&c=Y,10000.0
974,30859,고향집 김치삼겹살,02-323-7788,서울특별시 마포구 서교동 394-23,37.549306,126.91508799999998,김치|날치알볶음밥,https://img.siksinhot.com/place/1468798911173421.jpg?w=280&h=224&c=Y,12000.0
975,30861,고향집 아바이왕순대,02-773-7076,서울특별시 중구 저동1가 79-5,37.564877,126.986567,순대|순대국,https://img.siksinhot.com/place/1468798911173421.jpg?w=280&h=224&c=Y,8000.0
976,30880,고향집손칼국수,02-429-1222,서울특별시 강동구 명일2동 48-2,37.55253,127.154976,손수제비|손칼국수,https://img.siksinhot.com/place/1483905191827354.jpg?w=280&h=224&c=Y,14000.0
977,30922,고향촌,02-312-5955,서울특별시 서대문구 충정로2가 16-20,37.56594000000001,126.96516399999999,계란찜|삼겹살,https://img.siksinhot.com/place/1418717181266705.jpg?w=280&h=224&c=Y,16900.0
978,31079,고호비,070-4129-0203,서울특별시 노원구 공릉동 504-28,37.626169,127.076862,일본|카페,https://img.siksinhot.com/place/1540975439808005.jpg?w=280&h=224&c=Y,2000.0
979,31085,고황24시뼈다귀해장국감자탕,02-966-5082,서울특별시 동대문구 회기동 42-31,37.592331,127.052025,뼈찜|감자탕,https://img.siksinhot.com/place/1520993297940041.jpg?w=280&h=224&c=Y,30000.0
980,31088,고흥,02-2054-8949,서울특별시 송파구 문정동 651,37.484663,127.120931,이자카야|육사시미,https://img.siksinhot.com/place/1537495287905207.jpg?w=280&h=224&c=Y,
981,31115,고흥순대국,02-497-7876,서울특별시 광진구 자양동 5-2,37.539384999999996,127.06928799999999,머리고기|순대국,https://img.siksinhot.com/place/1358521699588309.JPG?w=280&h=224&c=Y,7000.0
982,31229,곤드레밥집,02-2642-7321,서울특별시 양천구 목동 917-9,37.528192,126.875778,곤드레밥|곤드레,https://img.siksinhot.com/place/1515483218378672.jpg?w=280&h=224&c=Y,
983,31242,곤드레쌈밥집,02-792-2986,서울특별시 성동구 금호동1가 125-1,37.554852000000004,127.02033200000001,곤드레|쌈밥집,https://img.siksinhot.com/place/1359062681126119.jpg?w=280&h=224&c=Y,10000.0
984,31247,곤드레집,02-574-4542,서울시 서초구 신원동 195-16,37.445366,127.05786,곤드레|곤드레나물밥,https://img.siksinhot.com/place/1460712743247349.JPEG?w=280&h=224&c=Y,9000.0
985,31255,곤로 야끼니꾸,02-6403-1117,서울특별시 마포구 연남동 258-10,37.56195200000001,126.923973,야끼니꾸|고기집,https://img.siksinhot.com/place/1395380752020700.jpg?w=280&h=224&c=Y,59000.0
986,31260,곤바,02-933-0150,서울특별시 노원구 상계2동 358-31,37.657404,127.062675,bar|칵테일바,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160309_18%2Frugaseat_1457501303680QRNPf_JPEG%2F%25B0%25EF%25B9%25D9_%25B3%25BB%25BA%25CE_%25BA%25D0%25C0%25A7%25B1%25E2_%25281%2529.jpg&type=b400,8000.0
987,31261,곤바치,02-457-9991,서울특별시 광진구 구의동 217-15,37.538301000000004,127.09353200000001,이자카야|술집,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEwMjlfMjQy%2FMDAxNTQwNzgxNzI5NDQz.k1x6CNyrrPc-URtZPjyPszvS8LInMr0FaORRBFmnRiEg.o3lDetB8PQNHkW1Oi88cFdz7Y9zP_tHi2ZKnS7tX-B4g.JPEG.ruatmaka%2FzIMG_5595.JPG&type=b400,8000.0
988,31263,곤밥,02-336-5157,서울특별시 마포구 상수동 339-9,37.54522100000001,126.92258100000001,명태회막국수|갈비찜,https://img.siksinhot.com/place/1480034832035208.jpg?w=280&h=224&c=Y,7000.0
989,31269,곤부,02-532-3541,서울특별시 서초구 방배동 3001-2,37.486156,126.98316499999999,이자카야|사시미모리아와세,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160623_120%2Fjjh1868_1466670722602PTnfL_JPEG%2F%25C0%25CC%25BC%25F6%25BF%25AA_%25C0%25CC%25C0%25DA%25C4%25AB%25BE%25DF_%25B0%25EF%25BA%25CEDSC_0371.JPG&type=b400,44000.0
990,31392,곤트란쉐리에,02-511-1549,서울특별시 강남구 청담동 63-18,37.520534999999995,127.049669,크로와상|빵집,https://img.siksinhot.com/place/1475921734231898.jpg?w=280&h=224&c=Y,3800.0
991,31438,골동면,02-764-5113,서울시 종로구 동숭동 1-45,37.582772,127.00361000000001,납작만두|국수,https://img.siksinhot.com/place/1464864112860872.png?w=280&h=224&c=Y,7000.0
992,31440,골동품커피,010-4436-2400,서울시 도봉구 도봉동 629-26,37.678713,127.04966999999999,,https://img.siksinhot.com/place/1569396462354951.jpg?w=280&h=224&c=Y,3500.0
993,31455,골드마인,010-8678-6586,서울특별시 마포구 연남동 567-42,37.560871,126.922824,카페|라운지바,https://img.siksinhot.com/place/1394106052837105.jpg?w=280&h=224&c=Y,
994,31486,골드참치,02-422-7747,서울특별시 송파구 방이동 109-11,37.51182,127.109159,참치|마끼,https://img.siksinhot.com/place/1453087334068892.jpg?w=280&h=224&c=Y,55000.0
995,31497,골드피쉬,02-511-5266,서울시 강남구 신사동 657-5 투구빌딩 2층,37.526097,127.03711200000001,딤섬|소룡포,https://img.siksinhot.com/place/1347958603024079.jpg?w=280&h=224&c=Y,7900.0
996,31503,골든 치즈타르트,02-333-8218,서울특별시 마포구 합정동 472 마포 한강 푸르지오 112-1호,37.548629,126.91337800000001,타르트|치즈,https://img.siksinhot.com/place/1464239989168983.png?w=280&h=224&c=Y,2800.0
997,31522,골든마우스,02-588-1008,서울특별시 서초구 서초동 1566-3,37.489896,127.013049,브런치|카페,https://img.siksinhot.com/place/1395474056274654.jpg?w=280&h=224&c=Y,3500.0
998,31539,골든볼9,02-825-7542,서울특별시 동작구 노량진동 57-1,37.5125,126.942,뷔페|한식뷔페,https://img.siksinhot.com/place/1395474056274654.jpg?w=280&h=224&c=Y,5000.0
999,31540,골든불,02-794-7073,서울특별시 용산구 한남동 683-37,37.537068,127.00136,와인바|스테이크,https://img.siksinhot.com/place/1395474056274654.jpg?w=280&h=224&c=Y,50000.0
1000,31596,골목 떡볶이,02-3402-3452,서울특별시 송파구 문정동 44,37.489043,127.12348,국물떡볶이|떡볶이,https://img.siksinhot.com/place/1462256474809083.jpg?w=280&h=224&c=Y,3000.0
1001,31617,골목길,02-424-7476,서울시 송파구 잠실동 195-9,37.509681,127.079793,조개찜|산오징어,https://img.siksinhot.com/place/1376317810885277.JPG?w=280&h=224&c=Y,12000.0
1002,31664,골목냉면,02-2235-2540,서울시 성동구 금호동3가 405,37.5485,127.02197,냉면|냉면집,https://img.siksinhot.com/place/1458032092065452.JPEG?w=280&h=224&c=Y,8000.0
1003,31665,골목냉면애돈까스,02-6081-6494,서울특별시 강북구 수유동 472-205,37.632298,127.018349,돈까스|냉면,https://img.siksinhot.com/place/1464239517714929.png?w=280&h=224&c=Y,
1004,31743,골목스푼,02-396-9086,서울특별시 서대문구 홍제동 330-71,37.588444,126.94381100000001,연어덮밥|생연어,https://img.siksinhot.com/place/1525264184116833.jpg?w=280&h=224&c=Y,8000.0
1005,31834,골목에골목,02-468-9166,서울특별시 광진구 화양동 11-39 2층,37.542718,127.07066200000001,크림떡볶이|화덕피자,https://img.siksinhot.com/place/1465456311781388.png?w=280&h=224&c=Y,8500.0
1006,31858,골목집,02-569-5979,서울특별시 강남구 역삼동 813-11,37.502353,127.026925,전집|막걸리,https://img.siksinhot.com/place/1551843611441255.png?w=280&h=224&c=Y,19000.0
1007,31918,골목집 화로구이,02-792-4121,서울특별시 용산구 한강로2가 2-135,37.5312,126.969,화로구이,https://img.siksinhot.com/place/1569292597093900.jpg?w=280&h=224&c=Y,13000.0
1008,31921,골목집곱창,02-586-6586,서울특별시 관악구 남현동 1061-10,37.475356,126.981102,곱창|한우곱창,https://img.siksinhot.com/place/1526309651164112.jpg?w=280&h=224&c=Y,13000.0
1009,31923,골목집김치찌개,02-735-0745,서울시 종로구 당주동 168,37.571020000000004,126.974562,간재미무침|김치찌개,https://img.siksinhot.com/place/1530684864643108.jpg?w=280&h=224&c=Y,5000.0
1010,31929,골목집불갈비,02-995-2025,서울특별시 도봉구 창동 320-1,37.652631,127.044642,생고기|두부김치,https://img.siksinhot.com/place/1462848327742756.png?w=280&h=224&c=Y,17000.0
1011,31949,골목참치,02-6465-4777,서울특별시 강서구 화곡동 1076-2,37.541511,126.84126100000002,참치|무한리필참치,https://img.siksinhot.com/place/1526114710049186.png?w=280&h=224&c=Y,90000.0
1012,31970,골목포차,070-8119-7466,서울 송파구 마천동 119-7 1층,37.498581,127.14726200000001,,https://img.siksinhot.com/place/1347958162386695.jpg?w=280&h=224&c=Y,13000.0
1013,31984,골목흑돼지,02-741-6625,서울특별시 종로구 숭인동 177-2,37.574481,127.019282,흑돼지|삼겹살,https://img.siksinhot.com/place/1442157767634120.JPG?w=280&h=224&c=Y,14000.0
1014,32027,골뱅이신사,5057-1382-5677,서울특별시 중구 신당동 370-88 약수역 2번출구 인근,37.556703999999996,127.011458,골뱅이|해물포차,https://img.siksinhot.com/place/1457933258953481.JPEG?w=280&h=224&c=Y,
1015,32028,골뱅이연구소,010-7791-2995,서울 강서구 마곡동 794-1,0.0,0.0,,https://img.siksinhot.com/place/1435211978009824.jpg?w=280&h=224&c=Y,
1016,32088,곰국수손만두,02-962-7722,서울특별시 중구 필동2가 80-1,37.560344,126.995052,곰국수|만두,https://img.siksinhot.com/place/1518696083262068.jpg?w=280&h=224&c=Y,5500.0
1017,32091,곰국시집,02-756-3249,서울시 중구 무교동 12-1,37.568059999999996,126.97946999999999,곰국시|곰국,https://img.siksinhot.com/place/1464930699213290.png?w=280&h=224&c=Y,11000.0
1018,32140,곰대감,02-2235-8569,서울특별시 중구 을지로7가 2-1,37.567062,127.01158600000001,곰탕|설렁탕,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MjVfNTAg%2FMDAxNTA2MzA5MDM3MTMw.4JaADbmUL9bF7MBho1iHrVO_6cafyhcD7xM9OBucHL4g.G63XI-XdG7y5hdbP5-oh6cuymTwDi1v5KW3fKXak9aog.JPEG.tnrnrskfkek%2FattachImage_1422901227.jpeg&type=b400,9500.0
1019,32148,곰돌이돈까스,02-927-5939,서울특별시 동대문구 신설동 81-98,37.576445,127.023973,돈까스|생선까스,https://img.siksinhot.com/place/1351044846469397.jpg?w=280&h=224&c=Y,
1020,32160,곰돌이포차,02-359-0108,서울특별시 은평구 역촌동 48-2,37.606012,126.91431499999999,포장마차|해물요리,https://img.siksinhot.com/place/1493817234261881.PNG?w=280&h=224&c=Y,
1021,32172,곰만두김밥한식,02-434-9789,서울특별시 중랑구 중화2동 208-22,37.59434,127.07685,고기만두,https://img.siksinhot.com/place/1527038694084686.jpeg?w=280&h=224&c=Y,2000.0
1022,32175,곰미커피,010-6315-6343,서울특별시 마포구 신수동 81-100,37.55118,126.937546,초콜릿|생초콜릿,https://img.siksinhot.com/place/1541404200561017.png?w=280&h=224&c=Y,2000.0
1023,32191,곰바위,02-552-7761,서울특별시 강남구 삼성동 151-4,37.51018,127.05526,양대창|대창,https://img.siksinhot.com/place/1464683831657298.png?w=280&h=224&c=Y,33000.0
1024,32199,곰발커피,02-779-0428,서울특별시 용산구 후암동 262-12,37.546709,126.98088999999999,핸드드립|카페,https://img.siksinhot.com/place/1569396462354951.jpg?w=280&h=224&c=Y,
1025,32321,곰스603,02-558-7959,서울특별시 강남구 대치동 942-13,37.506238,127.058128,수제버거|스테이크,https://img.siksinhot.com/place/1526837887288354.jpg?w=280&h=224&c=Y,9500.0
1026,32353,곰작골 나주곰탕,02-565-0879,서울특별시 강남구 삼성동 156-13 우경빌딩,37.509473,127.056074,곰탕,https://img.siksinhot.com/place/1459667484747997.JPG?w=280&h=224&c=Y,
1027,32356,곰작골나주곰탕,02-318-0879,서울특별시 중구 을지로2가 199-53,37.565082000000004,126.984167,곰탕|육개장,https://img.siksinhot.com/place/1459667484747997.JPG?w=280&h=224&c=Y,8000.0
1028,32370,곰조,070-4158-2671,서울특별시 종로구 누상동 49,37.58082,126.96685,타르트|이탈리안,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20150424_245%2Fnohhanseul_1429831093262K12d5_JPEG%2FNaverBlog_20150424_081812_15.jpg&type=b400,
1029,32397,곰탕반,02-712-1801,서울특별시 마포구 공덕동 476,37.544738,126.94826599999999,곰탕|한우곰탕,https://img.siksinhot.com/place/1577944777359639.jpg?w=280&h=224&c=Y,13000.0
1030,32421,곰포차,02-521-8358,서울특별시 서초구 서초동 1459-9,37.48388,127.012626,파스타|술집,https://img.siksinhot.com/place/1486091828732961.jpg?w=280&h=224&c=Y,20000.0
1031,32431,곱,02-2633-5201,서울시 영등포구 문래동3가 55-5 로데오왁 118호,37.517426,126.89648000000001,곱창전문|곱창,https://img.siksinhot.com/place/1453728979610843.JPEG?w=280&h=224&c=Y,25000.0
1032,32528,곱분이 곱창,02-939-8292,서울특별시 노원구 상계동 591-2,37.657995,127.062385,곱창|막창,https://img.siksinhot.com/place/1552631303067108.JPG?w=280&h=224&c=Y,10000.0
1033,32529,곱분이곱창,02-866-0260,서울시 구로구 구로동 40-10 1층,37.503513,126.890818,곱창,https://img.siksinhot.com/place/1552631303067108.JPG?w=280&h=224&c=Y,10000.0
